"NMFS_POPID","SPAWNINGYEAR","NOSAIJ","NOSAEJ","PHOSIJ","PHOSEJ","NOSJF","HOSJF","TSAIJ","TSAEJ","AGE2PROP","AGE3PROP","AGE4PROP","AGE5PROP","AGE6PROP","AGE7PROP","ext_datasource","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
63,2011,1295,1072,0,0,0.172,0.172,1295,1072,0,0.172,0.552,0.241,0.034,0,"SPS",664,632,704,683,664,632,704,683
63,2012,1090,1065,0,0,0.023,0.023,1090,1065,0,0.023,0.432,0.537,0.008,0,"SPS",656,801,694,862,656,801,694,862
63,2013,681,398,0,0,0.416,0.416,681,398,0,0.416,0.485,0.089,0.01,0,"SPS",592,749,654,891,592,749,654,891
63,2014,1681,1610,0,0,0.042,0.042,1681,1610,0,0.042,0.831,0.127,0,0,"SPS",641,912,710,1074,641,912,710,1074
63,2015,647,589,0,0,0.0882353,0,647,589,NA,NA,NA,NA,NA,NA,"CAX",662,845,738,1009,662,845,738,1009
63,2016,568,568,0,0,0.0039,0,568,568,NA,NA,NA,NA,NA,NA,"CAX",686,744,765,856,686,744,765,856
64,1960,1859,1623,0,0,0.127,0.127,1859,1623,0,0.127,0.442,0.431,0,0,"SPS",NA,1388,NA,1465,NA,1388,NA,1465
64,1961,3747,3537,0,0,0.056,0.056,3747,3537,0,0.056,0.28,0.664,0,0,"SPS",NA,1674,NA,1768,NA,1674,NA,1768
64,1962,1240,1171,0,0,0.056,0.056,1240,1171,0,0.056,0.439,0.505,0,0,"SPS",1577,1499,1666,1593,1577,1499,1666,1593
64,1963,2854,2788,0,0,0.023,0.023,2854,2788,0,0.023,0.182,0.795,0,0,"SPS",1711,1757,1800,1866,1711,1757,1800,1866
64,1964,1938,1839,0,0,0.051,0.051,1938,1839,0,0.051,0.202,0.747,0,0,"SPS",1726,2030,1816,2167,1726,2030,1816,2167
64,1965,810,765,0,0,0.055,0.055,810,765,0,0.055,0.392,0.554,0,0,"SPS",1577,1746,1660,1835,1577,1746,1660,1835
64,1966,2170,2051,0,0,0.055,0.055,2170,2051,0,0.055,0.342,0.603,0,0,"SPS",1619,1566,1705,1645,1619,1566,1705,1645
64,1967,2286,2220,0,0,0.029,0.029,2286,2220,0,0.029,0.243,0.728,0,0,"SPS",1633,1780,1721,1859,1633,1780,1721,1859
64,1968,2411,2397,0,0,0.006,0.006,2411,2397,0,0.006,0.239,0.755,0,0,"SPS",1742,1727,1832,1798,1742,1727,1832,1798
64,1969,968,935,0,0,0.034,0.034,968,935,0,0.034,0.405,0.561,0,0,"SPS",1750,1508,1841,1565,1750,1508,1841,1565
64,1970,1794,1738,0,0,0.031,0.031,1794,1738,0,0.031,0.263,0.706,0,0,"SPS",1762,1777,1835,1834,1762,1777,1835,1834
64,1971,1623,1566,0,0,0.035,0.035,1623,1566,0,0.035,0.242,0.723,0,0,"SPS",1624,1684,1688,1731,1624,1684,1688,1731
64,1972,1784,1784,0,0,0,0,1784,1784,0,0,0.192,0.808,0,0,"SPS",1694,1612,1750,1647,1694,1612,1750,1647
64,1973,2333,2333,0,0,0,0,2333,2333,0,0,0.037,0.963,0,0,"SPS",1664,1603,1715,1636,1664,1603,1715,1636
64,1974,1085,1061,0,0,0.022,0.022,1085,1061,0,0.022,0.224,0.754,0,0,"SPS",1575,1644,1618,1674,1575,1644,1618,1674
64,1975,1049,1049,0,0,0,0,1049,1049,0,0,0.113,0.887,0,0,"SPS",1625,1486,1661,1504,1625,1486,1661,1504
64,1976,457,421,0,0,0.078,0.078,457,421,0,0.078,0.317,0.605,0,0,"SPS",1387,1143,1421,1167,1387,1143,1421,1167
64,1977,810,793,0,0,0.021,0.021,810,793,0,0.021,0.141,0.839,0,0,"SPS",1252,972,1281,997,1252,972,1281,997
64,1978,2940,2940,0,0,0,0,2940,2940,0,0,0.069,0.931,0,0,"SPS",1277,1018,1307,1044,1277,1018,1307,1044
64,1979,279,262,0,0,0.062,0.062,279,262,0,0.062,0.135,0.803,0,0,"SPS",1125,769,1154,795,1125,769,1154,795
64,1980,15,15,0,0,0.026,0.026,15,15,0,0.026,0.206,0.768,0,0,"SPS",699,329,715,340,699,329,715,340
64,1981,358,356,0,0,0.005,0.005,358,356,0,0.005,0.702,0.293,0,0,"SPS",603,318,615,324,603,318,615,324
64,1982,125,122,0,0,0.026,0.026,125,122,0,0.026,0.206,0.768,0,0,"SPS",461,219,471,223,461,219,471,223
64,1983,419,408,0,0,0.026,0.026,419,408,0,0.026,0.206,0.768,0,0,"SPS",387,147,397,151,387,147,397,151
64,1984,100,97,0,0,0.026,0.026,100,97,0,0.026,0.206,0.768,0,0,"SPS",305,121,313,123,305,121,313,123
64,1985,193,188,0,0,0.026,0.026,193,188,0,0.026,0.206,0.768,0,0,"SPS",257,200,264,205,257,200,264,205
64,1986,317,309,0,0,0.026,0.026,317,309,0,0.026,0.206,0.768,0,0,"SPS",249,195,255,200,249,195,255,200
64,1987,398,388,0,0,0.026,0.026,398,388,0,0.026,0.206,0.768,0,0,"SPS",232,246,237,252,232,246,237,252
64,1988,488,475,0.02,0.02,0.026,0.026,498,485,0,0.026,0.206,0.768,0,0,"SPS",193,253,198,260,194,254,199,261
64,1989,313,305,0.18,0.18,0.026,0.026,382,372,0,0.026,0.206,0.768,0,0,"SPS",196,318,200,327,200,333,205,341
64,1990,140,136,0.36,0.36,0.026,0.026,218,212,0,0.026,0.206,0.768,0,0,"SPS",244,298,251,306,261,341,268,350
64,1991,74,72,0.37,0.37,0.026,0.026,117,114,0,0.026,0.206,0.768,0,0,"SPS",208,223,214,229,233,279,239,287
64,1992,36,35,0.51,0.51,0.026,0.026,74,72,0,0.026,0.206,0.768,0,0,"SPS",184,138,189,142,221,199,227,205
64,1993,220,214,0.18,0.18,0.027,0.027,268,261,0,0.027,0.18,0.793,0,0,"SPS",172,117,177,121,212,176,217,181
64,1994,18,18,0.36,0.36,0.001,0.001,28,28,0,0.001,0.334,0.665,0,0,"SPS",146,67,149,68,187,105,191,107
64,1995,8,7,0.36,0.36,0.026,0.026,12,12,0,0.026,0.206,0.768,0,0,"SPS",105,37,109,38,142,59,145,60
64,1996,11,11,0.55,0.55,0.026,0.026,25,24,0,0.026,0.206,0.768,0,0,"SPS",75,25,78,26,110,43,112,44
64,1997,47,46,0.18,0.18,0.026,0.026,57,56,0,0.026,0.206,0.768,0,0,"SPS",61,27,63,28,91,41,93,42
64,1998,130,127,0.07,0.07,0.026,0.026,140,136,0,0.026,0.206,0.768,0,0,"SPS",53,24,55,25,80,36,82,37
64,1999,84,66,0,0,0.212,0.212,84,66,0,0.212,0.704,0.084,0,0,"SPS",46,31,48,34,67,43,70,46
64,2000,158,152,0,0,0.041,0.041,158,152,0,0.041,0.846,0.113,0,0,"SPS",46,58,49,62,65,71,68,77
64,2001,404,395,0,0,0.023,0.023,404,395,0,0.023,0.917,0.061,0,0,"SPS",55,118,58,127,73,125,77,134
64,2002,866,866,0,0,0,0,866,866,0,0,0.35,0.65,0,0,"SPS",75,213,79,227,94,216,98,230
64,2003,758,758,0,0,0,0,758,758,0,0,0,0.95,0.05,0,"SPS",86,304,90,323,105,304,109,323
64,2004,404,389,0,0,0.036,0.036,404,389,0,0.036,0.674,0.283,0.007,0,"SPS",116,434,123,442,136,434,142,442
64,2005,224,218,0,0,0.028,0.028,224,218,0,0.028,0.583,0.37,0.019,0,"SPS",164,466,171,474,182,466,191,474
64,2006,103,101,0,0,0.018,0.018,103,101,0,0.018,0.7,0.283,0,0,"SPS",205,355,214,361,210,355,220,361
64,2007,224,209,0,0,0.068,0.068,224,209,0,0.068,0.313,0.596,0.023,0,"SPS",238,267,250,275,240,267,252,275
64,2008,447,430,0,0,0.038,0.038,447,430,0,0.038,0.538,0.423,0,0,"SPS",269,238,283,248,269,238,283,248
64,2009,246,226,0,0,0.083,0.083,246,226,0,0.083,0.583,0.333,0,0,"SPS",305,214,315,224,305,214,315,224
64,2010,833,809,0,0,0.029,0.029,833,809,0,0.029,0.657,0.314,0,0,"SPS",360,278,372,292,360,278,372,292
64,2011,660,660,0,0,0,0,660,660,0,0,0.25,0.75,0,0,"SPS",379,405,391,423,379,405,391,423
64,2012,586,586,0,0,0,0,586,586,0,0,0.196,0.794,0.01,0,"SPS",364,497,376,513,364,497,376,513
64,2013,291,247,0,0,0.15,0.15,291,247,0,0.15,0.25,0.6,0,0,"SPS",326,445,341,471,326,445,341,471
64,2014,787,743,0,0,0.056,0.056,787,743,0,0.056,0.71,0.215,0.019,0,"SPS",348,565,365,594,348,565,365,594
64,2015,527,501,0,0,0.04901961,0,527,501,NA,NA,NA,NA,NA,NA,"CAX",378,513,398,542,378,513,398,542
64,2016,551,543,0,0,0.013559322,0,551,543,NA,NA,NA,NA,NA,NA,"CAX",447,493,470,523,447,493,470,523
64,2017,210,171,0,0,0.1833,0,210,171,NA,0.183,0.467,0.35,NA,NA,"CAX",438,386,467,426,438,386,467,426
65,1960,1904,1834,0,0,0.037,0.037,1904,1834,0,0.037,0.808,0.156,0,0,"SPS",NA,1001,NA,1081,NA,1001,NA,1081
65,1961,799,601,0,0,0.248,0.248,799,601,0,0.248,0.401,0.352,0,0,"SPS",NA,904,NA,1017,NA,904,NA,1017
65,1962,1118,926,0,0,0.172,0.172,1118,926,0,0.172,0.623,0.204,0,0,"SPS",907,859,1034,986,907,859,1034,986
65,1963,1013,809,0,0,0.201,0.201,1013,809,0,0.201,0.54,0.259,0,0,"SPS",893,966,1031,1139,893,966,1031,1139
65,1964,1172,1067,0,0,0.09,0.09,1172,1067,0,0.09,0.66,0.25,0,0,"SPS",913,975,1047,1151,913,975,1047,1151
65,1965,470,318,0,0,0.324,0.324,470,318,0,0.324,0.463,0.213,0,0,"SPS",812,687,958,870,812,687,958,870
65,1966,448,362,0,0,0.193,0.193,448,362,0,0.193,0.581,0.226,0,0,"SPS",749,621,888,775,749,621,888,775
65,1967,1085,1001,0,0,0.077,0.077,1085,1001,0,0.077,0.5,0.424,0,0,"SPS",736,630,871,770,736,630,871,770
65,1968,509,420,0,0,0.174,0.174,509,420,0,0.174,0.606,0.22,0,0,"SPS",731,553,875,671,731,553,875,671
65,1969,1038,950,0,0,0.085,0.085,1038,950,0,0.085,0.688,0.227,0,0,"SPS",726,540,868,655,726,540,868,655
65,1970,520,448,0,0,0.139,0.139,520,448,0,0.139,0.517,0.344,0,0,"SPS",630,578,763,669,630,578,763,669
65,1971,712,668,0,0,0.062,0.062,712,668,0,0.062,0.625,0.313,0,0,"SPS",637,654,754,733,637,654,754,733
65,1972,846,827,0,0,0.022,0.022,846,827,0,0.022,0.633,0.345,0,0,"SPS",630,629,733,698,630,629,733,698
65,1973,1031,995,0,0,0.035,0.035,1031,995,0,0.035,0.395,0.57,0,0,"SPS",643,748,734,804,643,748,734,804
65,1974,437,428,0,0,0.021,0.021,437,428,0,0.021,0.582,0.396,0,0,"SPS",587,638,665,676,587,638,665,676
65,1975,299,298,0,0,0.004,0.004,299,298,0,0.004,0.312,0.684,0,0,"SPS",583,588,636,605,583,588,636,605
65,1976,296,280,0,0,0.055,0.055,296,280,0,0.055,0.389,0.556,0,0,"SPS",568,494,610,508,568,494,610,508
65,1977,343,336,0,0,0.019,0.019,343,336,0,0.019,0.824,0.157,0,0,"SPS",510,412,544,424,510,412,544,424
65,1978,459,459,0,0,0,0,459,459,0,0,0.224,0.776,0,0,"SPS",514,353,538,361,514,353,538,361
65,1979,180,146,0,0,0.191,0.191,180,146,0,0.191,0.262,0.547,0,0,"SPS",426,285,452,302,426,285,452,302
65,1980,136,130,0,0,0.043,0.043,136,130,0,0.043,0.705,0.252,0,0,"SPS",377,241,395,258,377,241,395,258
65,1981,212,198,0,0,0.065,0.065,212,198,0,0.065,0.546,0.389,0,0,"SPS",334,225,350,241,334,225,350,241
65,1982,183,167,0,0,0.086,0.086,183,167,0,0.086,0.577,0.337,0,0,"SPS",284,196,300,213,284,196,300,213
65,1983,278,270,0,0,0.027,0.027,278,270,0,0.027,0.212,0.761,0,0,"SPS",249,176,263,192,249,176,263,192
65,1984,111,101,0,0,0.086,0.086,111,101,0,0.086,0.577,0.337,0,0,"SPS",216,164,230,175,216,164,230,175
65,1985,321,314,0,0,0.023,0.023,321,314,0,0.023,0.612,0.365,0,0,"SPS",217,195,231,207,217,195,231,207
65,1986,241,233,0,0,0.034,0.034,241,233,0,0.034,0.506,0.46,0,0,"SPS",213,202,227,213,213,202,227,213
65,1987,310,304,0,0,0.02,0.02,310,304,0,0.02,0.652,0.328,0,0,"SPS",211,227,224,237,211,227,224,237
65,1988,540,521,0.04,0.04,0.035,0.035,562,542,0,0.035,0.239,0.725,0,0,"SPS",214,259,228,270,215,261,229,272
65,1989,200,194,0.04,0.04,0.029,0.029,208,202,0,0.029,0.472,0.499,0,0,"SPS",220,295,230,304,222,300,232,309
65,1990,250,249,0.04,0.04,0.002,0.002,260,259,0,0.002,0.794,0.204,0,0,"SPS",235,282,245,289,237,289,248,296
65,1991,278,263,0.04,0.04,0.057,0.057,290,273,0,0.057,0.369,0.574,0,0,"SPS",241,289,252,297,245,298,256,307
65,1992,321,307,0.04,0.04,0.043,0.043,334,320,0,0.043,0.783,0.174,0,0,"SPS",256,289,266,299,262,301,272,312
65,1993,558,557,0.04,0.04,0.001,0.001,581,580,0,0.001,0.294,0.706,0,0,"SPS",276,293,285,301,282,305,292,314
65,1994,121,120,0.04,0.04,0.007,0.007,126,125,0,0.007,0.296,0.697,0,0,"SPS",281,266,288,273,289,277,296,284
65,1995,82,74,0.04,0.04,0.093,0.093,85,77,0,0.093,0.537,0.37,0,0,"SPS",243,209,251,218,251,218,259,227
65,1996,137,117,0,0,0.149,0.149,137,117,0,0.149,0.632,0.219,0,0,"SPS",227,178,237,189,234,184,245,195
65,1997,394,394,0.02,0.02,0.001,0.001,402,402,0,0.001,0.756,0.243,0,0,"SPS",233,187,243,197,241,192,251,203
65,1998,126,124,0,0,0.016,0.016,126,124,0,0.016,0.082,0.901,0,0,"SPS",201,138,210,146,208,141,216,149
65,1999,55,48,0,0,0.136,0.136,55,48,0,0.136,0.636,0.182,0.045,0,"SPS",175,115,185,125,180,117,190,127
65,2000,108,78,0.12,0.12,0.278,0.278,123,89,0,0.278,0.676,0.046,0,0,"SPS",156,116,170,132,162,120,176,136
65,2001,1130,1068,0.19,0.19,0.055,0.055,1395,1318,0,0.055,0.926,0.019,0,0,"SPS",179,181,195,202,189,195,206,217
65,2002,624,612,0.41,0.41,0.019,0.019,1057,1037,0,0.019,0.775,0.206,0,0,"SPS",192,198,209,221,213,235,231,263
65,2003,554,525,0.26,0.26,0.052,0.052,748,709,0,0.052,0.179,0.769,0,0,"SPS",191,264,209,297,217,334,237,375
65,2004,219,197,0.38,0.38,0.101,0.101,353,317,0,0.101,0.812,0.087,0,0,"SPS",201,350,221,392,238,487,263,545
65,2005,95,93,0.41,0.41,0.021,0.021,161,158,0,0.021,0.874,0.105,0,0,"SPS",206,363,225,382,256,546,280,575
65,2006,64,62,0.59,0.59,0.031,0.031,156,151,0,0.031,0.828,0.125,0.016,0,"SPS",193,205,208,215,263,354,283,371
65,2007,131,100,0.64,0.64,0.235,0.235,364,278,0,0.235,0.379,0.386,0,0,"SPS",168,143,187,157,253,272,281,300
65,2008,262,247,0.56,0.56,0.057,0.057,595,561,0,0.057,0.716,0.226,0,0,"SPS",180,123,201,136,294,260,328,286
65,2009,246,154,0.7,0.7,0.373,0.373,820,514,0,0.373,0.51,0.116,0,0,"SPS",202,117,233,139,373,286,429,339
65,2010,529,506,0.5,0.5,0.043,0.043,1058,1013,0,0.043,0.94,0.017,0,0,"SPS",244,164,273,196,476,415,533,494
65,2011,512,320,0.44,0.44,0.375,0.375,915,572,0,0.375,0.436,0.183,0.006,0,"SPS",216,228,252,296,438,541,511,703
65,2012,575,542,0.29,0.29,0.058,0.058,810,763,0,0.058,0.747,0.196,0,0,"SPS",214,320,250,398,425,662,497,825
65,2013,696,398,0.33,0.33,0.428,0.428,1039,594,0,0.428,0.478,0.094,0,0,"SPS",208,352,256,484,417,670,514,922
65,2014,972,724,0.35,0.35,0.255,0.255,1495,1114,0,0.255,0.622,0.121,0.001,0,"SPS",237,479,297,638,473,782,594,1040
65,2015,NA,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",292,518,338,668,534,733,686,1036
65,2016,NA,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",365,585,416,NA,626,NA,826,NA
65,2017,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",379,449,490,NA,702,NA,928,NA
65,2018,NA,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",393,440,544,NA,729,NA,1000,NA
66,1958,131,119,0.67,0.67,0.092,0.092,396,360,0,0.092,0.748,0.16,0,0,"SPS",NA,97,NA,112,NA,128,NA,147
66,1959,179,165,0,0,0.08,0.08,179,165,0,0.08,0.747,0.172,0,0,"SPS",NA,108,NA,123,NA,135,NA,153
66,1960,346,300,0,0,0.133,0.133,346,300,0,0.133,0.76,0.107,0,0,"SPS",128,155,146,177,154,193,176,221
66,1961,579,500,0,0,0.136,0.136,579,500,0,0.136,0.727,0.136,0,0,"SPS",155,270,178,302,182,337,208,376
66,1962,973,849,0,0,0.127,0.127,973,849,0,0.127,0.718,0.155,0,0,"SPS",192,302,220,340,221,376,252,425
66,1963,115,105,0,0,0.085,0.085,115,105,0,0.085,0.553,0.362,0,0,"SPS",180,294,205,332,203,294,231,332
66,1964,550,486,0,0,0.117,0.117,550,486,0,0.117,0.792,0.091,0,0,"SPS",199,365,226,415,222,365,252,415
66,1965,620,525,0,0,0.154,0.154,620,525,0,0.154,0.808,0.038,0,0,"SPS",252,408,287,466,281,408,321,466
66,1966,508,466,0,0,0.082,0.082,508,466,0,0.082,0.835,0.08,0,0,"SPS",330,403,370,454,369,403,414,454
66,1967,768,647,0,0,0.157,0.157,768,647,0,0.157,0.515,0.323,0,0,"SPS",339,381,384,433,379,381,429,433
66,1968,1014,682,0,0,0.327,0.327,1014,682,0,0.327,0.553,0.12,0,0,"SPS",404,555,471,670,404,555,471,670
66,1969,1029,855,0,0,0.169,0.169,1029,855,0,0.169,0.751,0.081,0,0,"SPS",476,621,561,759,476,621,561,759
66,1970,418,385,0,0,0.078,0.078,418,385,0,0.078,0.857,0.065,0,0,"SPS",488,584,572,702,488,584,572,702
66,1971,644,560,0,0,0.131,0.131,644,560,0,0.131,0.812,0.057,0,0,"SPS",494,605,578,736,494,605,578,736
66,1972,612,580,0,0,0.052,0.052,612,580,0,0.052,0.552,0.397,0,0,"SPS",475,592,552,703,475,592,552,703
66,1973,252,245,0,0,0.026,0.026,252,245,0,0.026,0.804,0.17,0,0,"SPS",517,483,597,532,517,483,597,532
66,1974,278,265,0,0,0.045,0.045,278,265,0,0.045,0.727,0.227,0,0,"SPS",487,382,558,410,487,382,558,410
66,1975,220,220,0,0,0,0,220,220,0,0,0.375,0.625,0,0,"SPS",446,341,503,360,446,341,503,360
66,1976,324,307,0,0,0.054,0.054,324,307,0,0.054,0.77,0.176,0,0,"SPS",428,303,481,314,428,303,481,314
66,1977,593,550,0,0,0.072,0.072,593,550,0,0.072,0.67,0.258,0,0,"SPS",421,300,468,312,421,300,468,312
66,1978,217,217,0,0,0,0,217,217,0,0,0.132,0.868,0,0,"SPS",376,292,402,303,376,292,402,303
66,1979,25,23,0,0,0.072,0.072,25,23,0,0.072,0.67,0.258,0,0,"SPS",262,179,277,187,262,179,277,187
66,1980,165,153,0,0,0.072,0.072,165,153,0,0.072,0.67,0.258,0,0,"SPS",239,167,252,177,239,167,252,177
66,1981,224,208,0,0,0.072,0.072,224,208,0,0.072,0.67,0.258,0,0,"SPS",216,154,227,164,216,154,227,164
66,1982,161,149,0,0,0.072,0.072,161,149,0,0.072,0.67,0.258,0,0,"SPS",189,119,199,126,189,119,199,126
66,1983,190,190,0,0,0,0,190,190,0,0,0.12,0.88,0,0,"SPS",184,116,193,123,184,116,193,123
66,1984,150,150,0,0,0,0,150,150,0,0,0.694,0.306,0,0,"SPS",174,168,182,176,174,168,182,176
66,1985,345,332,0,0,0.038,0.038,345,332,0,0.038,0.731,0.231,0,0,"SPS",181,197,190,204,181,197,190,204
66,1986,184,181,0.14,0.14,0.018,0.018,214,210,0,0.018,0.632,0.351,0,0,"SPS",172,191,179,196,174,197,182,202
66,1987,127,127,0.82,0.82,0,0,707,707,0,0,0.977,0.023,0,0,"SPS",148,185,154,187,179,269,185,272
66,1988,44,42,0.92,0.92,0.043,0.043,554,530,0,0.043,0.426,0.532,0,0,"SPS",126,137,131,140,195,330,204,337
66,1989,0,0,1,1,0.037,0.037,3,3,0,0.037,0.722,0.241,0,0,"SPS",152,134,158,137,159,151,165,154
66,1990,53,53,0.5,0.5,0,0,106,106,0,0,0.746,0.254,0,0,"SPS",135,85,139,86,154,120,158,122
66,1991,27,26,0.4,0.4,0.029,0.029,45,44,0,0.029,0.485,0.485,0,0,"SPS",107,52,110,53,132,88,134,89
66,1992,83,83,0.79,0.79,0,0,394,394,0,0,0.914,0.086,0,0,"SPS",100,47,102,48,145,78,147,79
66,1993,77,77,0.77,0.77,0,0,333,333,0,0,0.073,0.927,0,0,"SPS",91,54,92,55,153,71,155,72
66,1994,4,4,0.67,0.67,0,0,13,13,0,0,0.391,0.609,0,0,"SPS",61,32,62,33,120,96,122,96
66,1995,22,20,0,0,0.105,0.105,22,20,0,0.105,0.895,0,0,0,"SPS",44,27,45,27,91,68,92,70
66,1996,70,68,0,0,0.031,0.031,70,68,0,0.031,0.953,0.016,0,0,"SPS",40,32,41,33,81,75,83,77
66,1997,55,53,0.1,0.1,0.043,0.043,61,58,0,0.043,0.827,0.13,0,0,"SPS",36,29,37,30,63,51,65,53
66,1998,83,83,0,0,0,0,83,83,0,0,0.267,0.733,0,0,"SPS",39,30,40,31,52,39,53,40
66,1999,4,4,0,0,0,0,4,4,0,0,0.977,0.023,0,0,"SPS",31,30,32,31,54,30,55,32
66,2000,46,44,0,0,0.036,0.036,46,44,0,0.036,0.964,0,0,0,"SPS",31,35,31,36,49,36,51,37
66,2001,50,50,0,0,0,0,50,50,0,0,0.969,0.031,0,0,"SPS",33,33,33,33,50,34,51,34
66,2002,51,51,0.05,0.05,0,0,54,54,0,0,0.725,0.275,0,0,"SPS",31,33,32,33,41,33,42,33
66,2003,141,139,0.19,0.19,0.013,0.013,174,172,0,0.013,0.038,0.95,0,0,"SPS",33,36,34,37,38,38,39,39
66,2004,30,26,0.95,0.95,0.115,0.115,590,522,0,0.115,0.885,0,0,0,"SPS",40,53,41,55,56,101,58,105
66,2005,13,12,0.96,0.96,0.053,0.053,319,302,0,0.053,0.755,0.191,0,0,"SPS",38,41,39,43,73,149,75,155
66,2006,28,25,0.52,0.52,0.107,0.107,58,52,0,0.107,0.821,0.071,0,0,"SPS",34,35,36,38,71,150,74,159
66,2007,16,16,0.5,0.5,0,0,32,32,0,0,0.563,0.438,0,0,"SPS",30,28,31,30,67,135,69,143
66,2008,63,49,0.85,0.85,0.222,0.222,419,326,0,0.222,0.651,0.127,0,0,"SPS",29,23,31,26,77,154,81,171
66,2009,36,32,0.84,0.84,0.111,0.111,225,200,0,0.111,0.694,0.194,0,0,"SPS",35,24,38,27,113,127,122,141
66,2010,104,98,0.95,0.95,0.061,0.061,2088,1961,0,0.061,0.879,0.061,0,0,"SPS",38,36,41,40,166,184,178,205
66,2011,137,106,0.9,0.9,0.224,0.224,1372,1065,0,0.224,0.724,0.052,0,0,"SPS",41,48,46,55,225,337,248,387
66,2012,90,86,0.77,0.77,0.044,0.044,390,373,0,0.044,0.945,0.011,0,0,"SPS",44,67,48,78,273,551,302,638
66,2013,131,119,0.67,0.67,0.092,0.092,396,360,0,0.092,0.748,0.16,0,0,"SPS",43,81,48,90,294,562,328,630
66,2014,545,491,0.6073,0.6002,0.0991,0.1257,1388,1228,NA,0.0991,0.8514,0.0495,0,NA,"CAX",57,139,64,156,320,808,358,907
66,2015,218,214,0.8094,0.7996,0.0172,0.077,1144,1068,NA,0.0183,0.7018,0.2798,0,NA,"CAX",77,163,85,181,363,716,406,804
66,2016,43,36,0.7152,0.7252,0.1628,0.1204,151,131,NA,0.1628,0.7674,0.0698,0,NA,"CAX",80,131,89,143,398,471,447,517
66,2017,19,19,0.8081,0.8081,0,0,99,99,NA,0,0.8947,0.1053,0,NA,"CAX",81,97,91,105,446,361,501,393
67,1952,3574,3211,0,0,0.101572996,0.101572996,3574,3211,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",NA,1689,NA,1880,NA,1689,NA,1880
67,1953,2920,2623,0,0,0.101572996,0.101572996,2920,2623,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",NA,1844,NA,2053,NA,1844,NA,2053
67,1954,3054,2744,0,0,0.101572996,0.101572996,3054,2744,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1971,2020,2193,2249,1971,2020,2193,2249
67,1955,5856,5261,0,0,0.101572996,0.101572996,5856,5261,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2267,2863,2524,3187,2267,2863,2524,3187
67,1956,1728,1552,0,0,0.101572996,0.101572996,1728,1552,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2162,2852,2407,3175,2162,2852,2407,3175
67,1957,6267,5630,0,0,0.101572996,0.101572996,6267,5630,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2405,3191,2677,3552,2405,3191,2677,3552
67,1958,1399,1257,0,0,0.101572996,0.101572996,1399,1257,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2254,2754,2509,3066,2254,2754,2509,3066
67,1959,965,867,0,0,0.101572996,0.101572996,965,867,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2102,2188,2340,2435,2102,2188,2340,2435
67,1960,2710,2435,0,0,0.101572996,0.101572996,2710,2435,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2317,1875,2579,2087,2317,1875,2579,2087
67,1961,1854,1666,0,0,0.101572996,0.101572996,1854,1666,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2329,1902,2592,2117,2329,1902,2592,2117
67,1962,2081,1870,0,0,0.101572996,0.101572996,2081,1870,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2206,1526,2456,1698,2206,1526,2456,1698
67,1963,1116,1003,0,0,0.101572996,0.101572996,1116,1003,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2004,1458,2231,1623,2004,1458,2231,1623
67,1964,2097,1884,0,0,0.101572996,0.101572996,2097,1884,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1930,1703,2148,1895,1930,1703,2148,1895
67,1965,1586,1425,0,0,0.101572996,0.101572996,1586,1425,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1694,1530,1885,1703,1694,1530,1885,1703
67,1966,1871,1681,0,0,0.101572996,0.101572996,1871,1681,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1708,1533,1900,1706,1708,1533,1900,1706
67,1967,1804,1621,0,0,0.101572996,0.101572996,1804,1621,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1508,1490,1678,1658,1508,1490,1678,1658
67,1968,2022,1817,0,0,0.101572996,0.101572996,2022,1817,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1564,1678,1741,1867,1564,1678,1741,1867
67,1969,2534,2277,0,0,0.101572996,0.101572996,2534,2277,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1723,1743,1917,1939,1723,1743,1917,1939
