"tag_id","date","run","rtype","subbasin","subbasin_name","rel_site","rel_date","transported","length","etype","obs_site","ant"
"3DD.0077791E49",2019-10-24 14:05:41,"Summer","H",17060106,"Lower Grande Ronde","GRNTRP","2017-04-12",FALSE,214,"Observation","GRA","Ladder Exit"
"3DD.0077792FF7",2019-10-04 07:31:00,"Summer","H",17060209,"Lower Salmon","SALTRP","2017-04-26",FALSE,246,"Observation","GRA","Ladder Exit"
"3DD.007779329B",2019-10-03 13:00:58,"Summer","H",17060201,"Upper Salmon","SAWT","2017-04-11",FALSE,NA,"Observation","WEA","Left Ladder Pool 68"
"3DD.0077795078",2019-07-07 05:26:41,"Summer","H",17070106,"Klickitat","KLICKR","2016-04-20",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077798AE8",2019-09-24 10:07:53,"Summer","H",17060201,"Upper Salmon","SAWT","2017-04-11",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007779D3BC",2019-10-03 08:09:37,"Summer","W",17060102,"Imnaha","IMNTRP","2018-04-21",FALSE,260,"Observation","GRA","Ladder Exit"
"3DD.007779E86C",2019-10-20 16:37:03,"Summer","H",17060106,"Lower Grande Ronde","GRNTRP","2017-04-25",FALSE,218,"Observation","GRA","Ladder Exit"
"3DD.007779EC18",2019-10-27 10:38:13,"Summer","W",17060104,"Upper Grande Ronde","LOOKGC","2016-05-31",FALSE,129,"Observation","GRA","Ladder Exit"
"3DD.007779FEC5",2019-07-24 07:02:44,"Summer","W",17020010,"Upper Columbia-Entiat","ENTIAR","2017-05-05",FALSE,175,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777A0A8A",2019-06-04 07:01:24,"Summer","H",17070106,"Klickitat","KLICKR","2016-04-20",FALSE,139,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777A40FC",2019-02-13 12:17:25,"Summer","H",17070106,"Klickitat","KLICKR","2016-04-20",FALSE,NA,"Observation","BO2","WEIR 48"
"3DD.00777A4A96",2019-10-03 10:22:42,"Summer","H",17060209,"Lower Salmon","SALTRP","2017-05-05",FALSE,195,"Observation","GRA","Ladder Exit"
"3DD.00777A7A8C",2019-10-11 11:39:41,"Summer","W",17060104,"Upper Grande Ronde","LOOKGC","2016-09-19",FALSE,168,"Observation","JO2","WEIR 247"
"3DD.00777AC88B",2019-09-24 15:00:42,"Summer","H",17060110,"Lower Snake","LYFE","2017-04-14",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.00777B390C",2019-04-05 12:05:02,"Summer","H",17060110,"Lower Snake","LYFE","2017-04-14",FALSE,NA,"Observation","MTR","MIDDLE ARRAY"
"3DD.00777C7738",2019-07-29 11:47:57,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-18",FALSE,193,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777C9220",2019-06-30 13:05:05,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-18",FALSE,168,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777CA00E",2019-11-07 09:06:19,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-18",FALSE,176,"Observation","TD1","Counting Window"
"3DD.00777CDC26",2019-09-18 12:45:22,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-16",FALSE,183,"Observation","TD1","Counting Window"
"3DD.00777CEFAD",2019-07-21 06:38:38,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-16",FALSE,155,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.00777CFFA1",2019-10-04 08:29:04,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-16",FALSE,159,"Observation","TD1","Counting Window"
"3DD.00777D1647",2019-10-21 10:33:25,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-18",FALSE,176,"Observation","TD1","Counting Window"
"3DD.00777D2172",2019-09-19 06:23:11,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-16",FALSE,138,"Observation","TD1","Counting Window"
"3DD.00777D2FFD",2019-08-12 07:26:03,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-16",FALSE,166,"Observation","TD1","Counting Window"
"3DD.00777D43D8",2019-10-20 13:20:56,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-14",FALSE,173,"Observation","TD1","Counting Window"
"3DD.00777D43D9",2019-08-19 06:01:33,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-14",FALSE,178,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.00777D441E",2019-10-19 10:24:54,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-14",FALSE,156,"Observation","TD1","Counting Window"
"3DD.00777D479D",2019-07-27 14:32:54,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-18",FALSE,168,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777D50B1",2019-03-20 18:10:33,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-14",FALSE,181,"Observation","RCL","UPPER IN-STREAM ARRAY"
"3DD.00777D5D92",2019-05-31 08:44:37,"Summer","W",17070105,"Middle Columbia-Hood","MVFLAP","2017-06-26",FALSE,650,"Observation","MVF","Downstream Antenna"
"3DD.00777D623C",2019-09-26 14:45:24,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-16",FALSE,153,"Observation","TD1","Counting Window"
"3DD.00777D6A75",2019-07-16 12:32:46,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-18",FALSE,157,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777D72D4",2019-09-10 00:00:00,"N/A","W",17030002,"Naches","AMERIR","2016-10-12",FALSE,135,"Recovery","COLR4",NA
"3DD.00777D7DE4",2019-07-31 09:15:20,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-18",FALSE,189,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777D899A",2019-09-21 07:34:11,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777D9F15",2019-11-05 17:12:57,"Summer","H",17060105,"Wallowa","BCANF","2017-05-02",FALSE,134,"Observation","DSF","Main Fishway"
"3DD.00777D9FDD",2019-07-01 12:18:01,"N/A","W",17030002,"Naches","COWICC","2016-07-27",FALSE,82,"Observation","TD1","Counting Window"
"3DD.00777DB15C",2019-03-03 16:49:56,"Winter","W",17070105,"Middle Columbia-Hood","HOODEF","2018-04-25",FALSE,660,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.00777DB488",2019-08-03 08:45:11,"N/A","W",17030002,"Naches","TIETNR","2016-08-15",FALSE,133,"Observation","TD1","Counting Window"
"3DD.00777DBBA5",2019-05-06 13:18:49,"Winter","W",17070105,"Middle Columbia-Hood","HOODR","2018-04-19",FALSE,660,"Observation","BCC","15X15 FULL-FLOW ANTENNA"
"3DD.00777DD9A6",2019-09-26 07:07:42,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-18",FALSE,172,"Observation","TD1","Counting Window"
"3DD.00777DDAF7",2019-10-09 08:24:47,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-18",FALSE,192,"Observation","TD1","Counting Window"
"3DD.00777DE471",2019-10-17 02:57:13,"N/A","W",17030002,"Naches","LTNACR","2016-06-30",FALSE,129,"Observation","PRO","LEFT BANK LDR COUNTING WINDOW"
"3DD.00777DF500",2019-09-26 20:46:59,"Unknown","W",17070105,"Middle Columbia-Hood","15MILC","2017-05-23",FALSE,153,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.00777E03E4",2019-09-24 17:23:13,"Unknown","W",17070105,"Middle Columbia-Hood","EIGH2C","2017-05-14",FALSE,181,"Observation","TD1","Counting Window"
"3DD.00777E208D",2019-11-10 16:46:29,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.00777E3234",2019-09-21 17:55:55,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2017-04-12",FALSE,NA,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.00777E3386",2019-10-25 12:53:40,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-04",FALSE,NA,"Recapture","LGRLDR",NA
"3DD.00777E39B0",2019-06-20 11:00:00,"N/A","W",17030003,"Lower Yakima","TEANMF","2016-04-28",FALSE,116,"Recapture","ROZ",NA
"3DD.00777E4546",2019-07-09 05:46:34,"N/A","W",17030002,"Naches","NATCHR","2016-10-17",FALSE,148,"Observation","TD1","Counting Window"
"3DD.00777E4886",2019-10-03 16:42:43,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-04",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777E5052",2019-11-07 17:04:58,"N/A","W",17030002,"Naches","RSNAKC","2016-08-24",FALSE,173,"Observation","PRO","LEFT BANK LDR COUNTING WINDOW"
"3DD.00777E5B5D",2019-09-07 15:38:52,"N/A","W",17030002,"Naches","NATCHR","2016-10-17",FALSE,144,"Observation","RRF","Trap"
"3DD.00777E6068",2019-11-04 07:33:46,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.00777E6299",2019-10-07 07:01:27,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2017-04-12",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777E654D",2019-10-25 15:51:04,"Summer","W",17070105,"Middle Columbia-Hood","HOODWF","2018-04-27",FALSE,162,"Observation","MVF","Upstream Antenna"
"3DD.00777E67E6",2019-10-04 09:21:38,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2017-04-13",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777E6CC5",2019-11-23 14:33:16,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777E7858",2019-10-06 13:18:44,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777E7A78",2019-09-14 08:01:30,"N/A","W",17030002,"Naches","RSNAKC","2016-08-22",FALSE,128,"Observation","MC1","COUNTING WINDOW"
"3DD.00777E7A8B",2019-10-17 09:20:01,"Summer","W",17070105,"Middle Columbia-Hood","MVFLAP","2017-06-30",FALSE,670,"Observation","MVF","Upstream Antenna"
"3DD.00777E7AA9",2019-09-30 09:30:06,"Unknown","W",17070105,"Middle Columbia-Hood","HOODR","2017-05-18",FALSE,180,"Recapture","MVFLAP",NA
"3DD.00777E9729",2019-10-11 13:00:49,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-04",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777EA820",2019-07-29 12:51:04,"Summer","H",17060105,"Wallowa","WALH","2017-04-02",FALSE,190,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777EB0D1",2019-11-04 15:24:55,"N/A","W",17030002,"Naches","BUMPR","2016-08-03",FALSE,117,"Observation","PRO","LEFT BANK LDR COUNTING WINDOW"
"3DD.00777EB40A",2019-10-15 14:30:28,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777EB508",2019-09-22 06:30:18,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-04",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777EB910",2019-05-18 18:50:22,"Winter","W",17070105,"Middle Columbia-Hood","HOODEF","2019-05-13",FALSE,630,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777EBA7F",2019-03-23 18:25:19,"Winter","W",17070105,"Middle Columbia-Hood","HOODR","2018-04-06",FALSE,655,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777EBBE1",2019-12-14 09:37:16,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","JO1","WEIR 181"
"3DD.00777ED16F",2019-09-27 08:22:28,"Summer","H",17060105,"Wallowa","BCANF","2017-05-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777EE6AE",2019-09-27 16:49:18,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777EF311",2019-07-27 17:28:01,"N/A","W",17030002,"Naches","COWISF","2016-07-13",FALSE,122,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.00777F036B",2019-10-24 14:28:19,"Summer","H",17060105,"Wallowa","BCANF","2017-05-02",FALSE,119,"Observation","GRA","Ladder Exit"
"3DD.00777F06C0",2019-10-23 11:09:40,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2017-04-13",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.00777F1FF1",2019-10-03 09:51:20,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-04",FALSE,NA,"Observation","JO1","WEIR 181"
"3DD.00777F2B33",2019-11-04 09:32:15,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777F44B2",2019-10-25 08:13:27,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2017-04-13",FALSE,NA,"Recapture","LGRLDR",NA
"3DD.00777F4996",2019-08-17 06:02:46,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.00777F554C",2019-09-12 06:37:23,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777F55A6",2019-10-28 18:20:02,"N/A","W",17030002,"Naches","RSNAKC","2016-10-18",FALSE,87,"Observation","PRO","MIDDLE LDR COUNTING WINDOW"
"3DD.00777F7353",2019-09-30 13:00:27,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-10",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777F81AB",2019-10-02 09:33:23,"N/A","W",17070106,"Klickitat","KLICKR","2018-04-27",FALSE,215,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00777F8DA5",2019-10-07 13:33:30,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2017-04-10",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777F9A2F",2019-10-22 09:30:07,"Summer","W",17060204,"Lemhi","LLRTP","2018-04-29",FALSE,227,"Observation","GRA","Ladder Exit"
"3DD.00777F9B08",2019-10-05 20:15:38,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2017-04-13",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777FC4CC",2019-09-28 23:58:15,"Summer","H",17060105,"Wallowa","WALH","2017-04-02",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.00777FE5DB",2019-10-03 15:02:55,"Summer","H",17060105,"Wallowa","BCANF","2017-03-16",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00777FEB25",2019-11-28 12:01:39,"Summer","H",17060106,"Lower Grande Ronde","COTP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077800A1C",2019-10-26 11:01:26,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.0077800A7D",2019-10-12 17:51:16,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","ICH","LEFT LADDER WEIR 438 [O/S]"
"3DD.0077801150",2019-10-03 11:51:11,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.0077801158",2019-10-26 12:50:09,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Recapture","LGRLDR",NA
"3DD.00778012C5",2019-09-26 14:23:39,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Left Ladder"
"3DD.007780143B",2019-09-29 08:17:28,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778014A0",2019-10-24 15:08:41,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077801BDB",2019-03-28 13:08:10,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2017-05-01",FALSE,NA,"Observation","BO3","WEIR 34"
"3DD.0077801D4D",2019-11-13 10:22:23,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077801DDF",2019-10-17 16:19:35,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.0077801EA5",2019-08-30 11:13:59,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.0077801ECF",2019-10-03 13:34:57,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077801EDD",2019-10-09 07:31:35,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077801F92",2019-09-20 08:01:54,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.0077801FA0",2019-10-07 12:53:46,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077802644",2019-03-22 09:57:04,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2016-05-02",FALSE,NA,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.007780297C",2019-11-04 08:14:52,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.0077802A4F",2019-10-26 17:40:42,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","MC1","COUNTING WINDOW"
"3DD.0077802B53",2019-10-08 11:27:57,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077802BD2",2019-04-11 13:18:28,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2017-05-01",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077802D37",2019-09-24 14:41:34,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778035FE",2019-10-06 15:22:18,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077803855",2019-10-05 08:23:27,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Left Ladder"
"3DD.0077803949",2019-09-24 14:18:17,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.0077803A56",2019-10-06 11:20:20,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778044BE",2019-10-27 06:03:09,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778044CF",2019-05-06 18:15:59,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2017-05-01",FALSE,NA,"Observation","EFD","Downstream Antenna"
"3DD.0077804665",2019-10-28 12:23:39,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007780474C",2019-10-22 08:18:54,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","ICH","LEFT LADDER WEIR 438 [O/S]"
"3DD.0077804767",2019-09-25 06:57:24,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077804FC8",2019-09-22 12:13:23,"Summer","W",17060203,"Middle Salmon-Panther","SALRNF","2016-09-03",FALSE,170,"Observation","GRA","Ladder Exit"
"3DD.007780546B",2019-08-04 10:14:17,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.00778054FC",2019-10-23 19:59:09,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077805893",2019-09-21 07:45:37,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-02",FALSE,201,"Observation","GRA","Ladder Exit"
"3DD.0077805FBA",2019-10-27 13:43:24,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.0077806177",2019-10-07 09:35:17,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.00778061C0",2019-09-28 09:56:42,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778062E1",2019-09-23 12:03:14,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077806386",2019-10-07 12:16:30,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077806D1B",2019-09-10 17:25:52,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","JO2","WEIR 247"
"3DD.0077806E5B",2019-07-27 12:19:43,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077806EAD",2019-09-19 10:06:09,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077807013",2019-11-23 15:43:42,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077807053",2019-11-24 21:09:20,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GOJ","FULL FLOW BYPASS"
"3DD.0077807145",2019-09-30 21:00:36,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778071D9",2019-11-13 07:39:50,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.0077807B70",2019-07-24 14:31:56,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077807B81",2019-10-08 07:40:53,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077807DD9",2019-04-06 09:12:46,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2017-05-01",FALSE,NA,"Recapture","HOODR",NA
"3DD.0077807F3B",2019-10-07 17:16:14,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","DSF","Main Fishway"
"3DD.00778081E4",2019-10-17 16:12:56,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-04",FALSE,179,"Observation","GRA","Ladder Exit"
"3DD.00778087BE",2019-10-24 08:53:49,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.007780886E",2019-10-20 09:22:19,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.007780889D",2019-01-06 10:33:24,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2016-05-02",FALSE,NA,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.0077808A42",2019-11-11 10:49:32,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.0077808F0D",2019-09-04 14:06:14,"Summer","W",17060306,"Clearwater","BBCTRP","2018-04-27",FALSE,207,"Observation","GRA","WEIR 732"
"3DD.007780939E",2019-11-02 16:17:23,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.007780945F",2019-10-03 09:45:07,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.00778094D5",2019-09-21 08:13:15,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Right Ladder"
"3DD.00778095EC",2019-10-22 06:11:41,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077809C3C",2019-10-03 10:16:54,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077809C8C",2019-04-24 17:12:41,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2016-05-02",FALSE,NA,"Observation","EFD","Downstream Antenna"
"3DD.007780A014",2019-09-26 18:04:27,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-03",FALSE,198,"Observation","JO2","WEIR 247"
"3DD.007780A1AE",2019-09-23 07:17:28,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","JO2","WEIR 247"
"3DD.007780A1C1",2019-11-02 14:12:14,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","MC1","WEIR 288"
"3DD.007780D098",2019-11-28 12:07:35,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007780D1D7",2019-09-28 09:31:35,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007780D1F0",2019-09-29 08:27:14,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007780D7F1",2019-10-05 14:23:50,"N/A","W",17070106,"Klickitat","KLICKR","2018-05-01",FALSE,167,"Observation","LFF","BYPASS CHANNEL"
"3DD.007780DE36",2019-11-03 10:42:51,"Summer","H",17060110,"Lower Snake","LYFE","2018-04-17",FALSE,NA,"Observation","LMA","Left Ladder"
"3DD.007780E460",2019-04-13 13:39:46,"Winter","H",17070105,"Middle Columbia-Hood","SNDTAP","2016-05-02",FALSE,NA,"Observation","EFD","Upstream Antenna"
"3DD.007780EC61",2019-11-10 13:15:31,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.007780ED38",2019-07-30 05:38:55,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.007780F6F1",2019-09-26 18:23:56,"Summer","H",17070102,"Walla Walla","DAYP","2018-04-15",FALSE,NA,"Observation","GOA","Counting Window"
"3DD.007780F9ED",2019-10-15 14:28:27,"Summer","H",17060105,"Wallowa","WALH","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
