"HUC12","HUC_12_NAME","HUC10","HUC_10_NAME","HUC8","HUC_8_NAME","Latitude","Longitude"
"170501040402","Monsterio Ranch-Blue Creek",1705010404,"Upper Blue Creek",17050104,"Upper Owyhee",42.4221787539124,-116.223279824331
"170501040403","Blue Creek Reservoir-Blue Creek",1705010404,"Upper Blue Creek",17050104,"Upper Owyhee",42.3638570861935,-116.177199344043
"170501040501","Little Blue Creek",1705010405,"Middle Blue Creek",17050104,"Upper Owyhee",42.317467922607,-116.084672633662
"170501040504","Shoofly Creek",1705010405,"Middle Blue Creek",17050104,"Upper Owyhee",42.2442927293303,-116.2738595644
"170501040505","Flying H Ranch-Blue Creek",1705010405,"Middle Blue Creek",17050104,"Upper Owyhee",42.2629379736446,-116.160922773274
"170501040601","Payne Creek",1705010406,"Lower Blue Creek",17050104,"Upper Owyhee",42.216459304118,-116.071768445839
"170501040604","Boyle Creek-Blue Creek",1705010406,"Lower Blue Creek",17050104,"Upper Owyhee",42.0547328189743,-116.145749342106
"170501040701","Thacker Slough-Owyhee River",1705010407,"Ross Slough-Owyhee River",17050104,"Upper Owyhee",41.9505950726554,-116.146986308587
"170501040702","Billy Slaw Slough",1705010407,"Ross Slough-Owyhee River",17050104,"Upper Owyhee",41.9547462298085,-116.235539639371
"170501040705","Duck Valley-Owyhee River",1705010407,"Ross Slough-Owyhee River",17050104,"Upper Owyhee",42.0403402595851,-116.246668495028
"170501040801","Upper Juniper Creek",1705010408,"Juniper Creek",17050104,"Upper Owyhee",41.9970108065699,-116.423863831655
"170501040802","Lower Juniper Creek",1705010408,"Juniper Creek",17050104,"Upper Owyhee",42.0933479317835,-116.473939467286
"170501040901","Headwaters Battle Creek",1705010409,"Upper Battle Creek",17050104,"Upper Owyhee",42.6580120900569,-116.365493746736
"170501040903","Rock Creek-Battle Creek",1705010409,"Upper Battle Creek",17050104,"Upper Owyhee",42.5665595118324,-116.335054384374
"170501040905","Lost Valley-Battle Creek",1705010409,"Upper Battle Creek",17050104,"Upper Owyhee",42.438641550414,-116.304218754582
"170501041001","Battle Creek Crossing-Battle Creek",1705010410,"Lower Battle Creek",17050104,"Upper Owyhee",42.3818956296185,-116.365263210173
"170501041002","Battle Creek Lakes",1705010410,"Lower Battle Creek",17050104,"Upper Owyhee",42.2691409421129,-116.398991377637
"170501041003","Cottonwood Draw-Battle Creek",1705010410,"Lower Battle Creek",17050104,"Upper Owyhee",42.3289853994561,-116.441888817504
"170501041004","Freshwater Draw-Battle Creek",1705010410,"Lower Battle Creek",17050104,"Upper Owyhee",42.2821269836982,-116.515626971382
"170501041103","Clay Bottom Reservoir-Piute Creek",1705010411,"Piute Creek",17050104,"Upper Owyhee",42.2013310306927,-116.613194548687
"170501041202","Holdup Canyon-Owyhee River",1705010412,"Yatahoney Creek-Owyhee River",17050104,"Upper Owyhee",42.1095589741929,-116.340266019385
"170501041204","The Tules-Owyhee River",1705010412,"Yatahoney Creek-Owyhee River",17050104,"Upper Owyhee",42.1770361980847,-116.484226200641
"170501041205","White Rock Reservoir-Owyhee River",1705010412,"Yatahoney Creek-Owyhee River",17050104,"Upper Owyhee",42.2447264321552,-116.571284140371
"170501041301","Hurry Back Creek",1705010413,"Headwaters Deep Creek",17050104,"Upper Owyhee",42.6318505719393,-116.641788541879
"170501041302","Nip and Tuck Creek",1705010413,"Headwaters Deep Creek",17050104,"Upper Owyhee",42.6380853088513,-116.712963133981
"170501041303","Stoneman Creek",1705010413,"Headwaters Deep Creek",17050104,"Upper Owyhee",42.6117951002262,-116.752432629075
"170501041304","Nickel Creek",1705010413,"Headwaters Deep Creek",17050104,"Upper Owyhee",42.4923812770078,-116.786661624105
"170501041305","Jackass Creek-Deep Creek",1705010413,"Headwaters Deep Creek",17050104,"Upper Owyhee",42.5253057351814,-116.687001374211
"170501041401","Upper Pole Creek",1705010414,"Pole Creek",17050104,"Upper Owyhee",42.5875853863345,-116.53572553636
"170501041403","Lower Pole Creek",1705010414,"Pole Creek",17050104,"Upper Owyhee",42.5135822428455,-116.613572841634
"170501041502","Lower Dickshooter Creek",1705010415,"Dickshooter Creek",17050104,"Upper Owyhee",42.380583797179,-116.556567711397
"170501041602","Cowboy Creek-Deep Creek",1705010416,"Deep Creek",17050104,"Upper Owyhee",42.449779228733,-116.574293211677
"170501041604","Deep Creek Spring-Deep Creek",1705010416,"Deep Creek",17050104,"Upper Owyhee",42.3669801452473,-116.652921752049
"170501041605","White Cow Basin-Deep Creek",1705010416,"Deep Creek",17050104,"Upper Owyhee",42.3111151137109,-116.598528105486
"170501041702","Cherry Gulch-Owyhee River",1705010417,"Red Canyon-Owyhee River",17050104,"Upper Owyhee",42.2437201865041,-116.744049819462
"170501041704","Red Canyon",1705010417,"Red Canyon-Owyhee River",17050104,"Upper Owyhee",42.3698374258646,-116.845874504554
"170501041705","Chilly Gulch-Owyhee River",1705010417,"Red Canyon-Owyhee River",17050104,"Upper Owyhee",42.2963295934431,-116.822105008947
"170501050101","Indian Creek",1705010501,"Headwaters South Fork Owyhee River",17050105,"South Fork Owyhee",41.1990676581074,-116.22456467731
"170501050102","Pleasant Valley Creek",1705010501,"Headwaters South Fork Owyhee River",17050105,"South Fork Owyhee",41.2606464282299,-116.25691555383
"170501050104","Lower McCann Creek-South Fork Owyhee River",1705010501,"Headwaters South Fork Owyhee River",17050105,"South Fork Owyhee",41.2793077817193,-116.183453516634
"170501050105","Upper Taylors Canyon Creek",1705010501,"Headwaters South Fork Owyhee River",17050105,"South Fork Owyhee",41.2567362185858,-116.058403741155
"170501050106","Burns Creek",1705010501,"Headwaters South Fork Owyhee River",17050105,"South Fork Owyhee",41.3427243216402,-116.041924688115
"170501050107","Lower Taylors Canyon Creek-South Fork Owyhee River",1705010501,"Headwaters South Fork Owyhee River",17050105,"South Fork Owyhee",41.3279086044471,-116.150960667503
"170501050201","Upper Harrington Creek",1705010502,"Harrington Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.5209371112392,-116.042383912357
"170501050202","Lower Harrington Creek",1705010502,"Harrington Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.4434991964012,-116.083176938688
"170501050204","Niagara Creek-South Fork Owyhee River",1705010502,"Harrington Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.3976916648527,-116.093750549335
"170501050301","Big Cottonwood Canyon",1705010503,"Red Cow Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.4098414360017,-116.29838083907
"170501050303","Skull Creek-South Fork Owyhee River",1705010503,"Red Cow Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.474853695962,-116.276061464278
"170501050401","Ott Creek-Deep Creek",1705010504,"Deep Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.5693328612274,-116.089857842052
"170501050402","Chicken Creek-Deep Creek",1705010504,"Deep Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.5607963619128,-116.165991350114
"170501050403","Long Hollow-Deep Creek",1705010504,"Deep Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.5435033354996,-116.260869891113
"170501050405","Amazon Creek-South Fork Owyhee River",1705010504,"Deep Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.5490296525963,-116.402139784997
"170501050406","V N Pocket-South Fork Owyhee River",1705010504,"Deep Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.6102178180114,-116.370424183052
"170501050502","Cap Winn Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.6353102464876,-116.03129016123
"170501050503","Columbia Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.6922734097674,-116.091415759639
"170501050504","Frost Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.6204767725962,-116.100956911116
"170501050505","Breakneck Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.7277489781429,-116.171609382896
"170501050506","Mitchell Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.7887029870786,-116.163849971181
"170501050507","Dry Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.7872922590799,-116.249726961449
"170501050508","Spring Creek-Bull Run Creek",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.6865486881617,-116.232957491337
"170501050509","Rawhide Reservoir-South Fork Owyhee River",1705010505,"Bull Run-South Fork Owyhee River",17050105,"South Fork Owyhee",41.6914168636807,-116.41051572451
"170501050602","Middle Sheep Creek",1705010506,"Circle Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.8746881850456,-116.294257499903
"170501050604","Lower Circle Creek",1705010506,"Circle Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.8651579043946,-116.426280703277
"170501050605","Lower Sheep Creek-South Fork Owyhee River",1705010506,"Circle Creek-South Fork Owyhee River",17050105,"South Fork Owyhee",41.7715702122591,-116.410002749981
"170501050701","Winters Creek",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.4964234184595,-116.539785265143
"170501050702","Threemile Creek",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.5247666747699,-116.57385223494
"170501050703","Upper Chimney Creek",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.4901188028073,-116.635456759062
"170501050704","170501050704",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.5775401856016,-116.681338177729
"170501050705","Lower Chimney Creek",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.6436213085965,-116.558758713404
"170501050706","Upper Fourmile Creek",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.5487045852529,-116.480917009739
"170501050707","Lower Fourmile Creek",1705010507,"Fourmile Creek",17050105,"South Fork Owyhee",41.7529404644736,-116.529856899278
"170501050801","170501050801",1705010508,"Twelvemile Flat-South Fork Owyhee River",17050105,"South Fork Owyhee",41.7869786910389,-116.609941427918
"170501050802","Four Mile Well-South Fork Owyhee River",1705010508,"Twelvemile Flat-South Fork Owyhee River",17050105,"South Fork Owyhee",41.839651613909,-116.546873351801
"170501050804","170501050804",1705010508,"Twelvemile Flat-South Fork Owyhee River",17050105,"South Fork Owyhee",41.8168807791636,-116.696052936686
"170501050805","Y P Desert-South Fork Owyhee River",1705010508,"Twelvemile Flat-South Fork Owyhee River",17050105,"South Fork Owyhee",41.924309967256,-116.575784709173
"170501050901","East Horse Basin Reservoir",1705010509,"Coyote Springs-South Fork Owyhee River",17050105,"South Fork Owyhee",42.0212349996031,-116.55239537872
"170501050902","Little Horse Basin Reservoir",1705010509,"Coyote Springs-South Fork Owyhee River",17050105,"South Fork Owyhee",42.045660215615,-116.646849477972
"170501050903","Rubber Lake-South Fork Owyhee River",1705010509,"Coyote Springs-South Fork Owyhee River",17050105,"South Fork Owyhee",41.9670642696938,-116.715559108882
"170501050905","Coyote Hole-South Fork Owyhee River",1705010509,"Coyote Springs-South Fork Owyhee River",17050105,"South Fork Owyhee",42.0748676825314,-116.786560357442
"170501050908","South Fork Owyhee River",1705010509,"Coyote Springs-South Fork Owyhee River",17050105,"South Fork Owyhee",42.1967737565275,-116.874538291612
"170501060202","Headwaters Lake Creek",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.6485818829271,-116.949686715673
"170501060203","170501060203",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.7230746643167,-117.010766625889
"170501060204","Owyhee Desert",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.7815783182741,-116.968224753788
"170501060205","Upper Lake Creek",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.7252404035043,-116.866728822925
"170501060206","Corral Lake Butte",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.769295523317,-116.797682328343
"170501060207","Middle Lake Creek",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.8643024561773,-116.81194970278
"170501060208","Lower Lake Creek",1705010602,"Lake Creek",17050106,"East Little Owyhee",41.9055983353396,-116.883209711352
"170501060301","Upper Raven Creek",1705010603,"Raven Creek",17050106,"East Little Owyhee",41.8369861208483,-117.192390138923
"170501060302","Lower Raven Creek",1705010603,"Raven Creek",17050106,"East Little Owyhee",41.9058011077094,-117.033620658281
"170501060402","Upper Willow Creek",1705010604,"Willow Creek",17050106,"East Little Owyhee",41.9269298038072,-117.222049601891
"170501060403","Mahogany Creek",1705010604,"Willow Creek",17050106,"East Little Owyhee",41.9934536239319,-117.222410068683
"170501060404","Calico Creek",1705010604,"Willow Creek",17050106,"East Little Owyhee",41.9154589861667,-117.147560641885
"170501060405","Lower Willow Creek",1705010604,"Willow Creek",17050106,"East Little Owyhee",41.9844512858059,-117.04277229674
"170501060501","Upper Tent Creek",1705010605,"Tent Creek",17050106,"East Little Owyhee",42.0481756618664,-117.250238872024
"170501060502","Middle Tent Creek",1705010605,"Tent Creek",17050106,"East Little Owyhee",42.0743461116874,-117.1225110512
"170501060504","Lower Tent Creek",1705010605,"Tent Creek",17050106,"East Little Owyhee",42.0730590641736,-117.023206917081
"170501060601","Twin Valley Springs-Little Owyhee River",1705010606,"Little Owyhee River",17050106,"East Little Owyhee",41.7727256542687,-117.216740113337
"170501060603","Lake Creek Reservoir-Little Owyhee River",1705010606,"Little Owyhee River",17050106,"East Little Owyhee",41.815051109737,-117.034900780467
"170501060604","Star Valley-Little Owyhee River",1705010606,"Little Owyhee River",17050106,"East Little Owyhee",41.989076714452,-116.922579381371
"170501060605","Walcott Basin-Little Owyhee River",1705010606,"Little Owyhee River",17050106,"East Little Owyhee",42.0855574103397,-116.895618743156
"170501070101","Upper Toppin Creek",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.1606204123113,-117.184538098144
"170501070103","Lower Toppin Creek",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.2914818041815,-117.156580101873
"170501070104","Jack Creek",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.031233168091,-117.395521405442
"170501070105","Headwaters West Little Owyhee River",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.0861634112648,-117.472597672516
"170501070106","Upper West Little Owyhee River",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.1382539856561,-117.326558841332
"170501070107","Middle West Little Owyhee River",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.297395990087,-117.235239589327
"170501070108","Lower West Little Owyhee River",1705010701,"West Little Owyhee River",17050107,"Middle Owyhee",42.4199543380046,-117.236796036298
"170501070201","Upper Antelope Creek",1705010702,"Antelope Creek",17050107,"Middle Owyhee",42.165148064848,-117.540385398601
"170501070203","Field Creek",1705010702,"Antelope Creek",17050107,"Middle Owyhee",42.244036223969,-117.420263368652
"170501070204","Lower Pole Creek",1705010702,"Antelope Creek",17050107,"Middle Owyhee",42.2990469088088,-117.341140284031
"170501070205","Middle Antelope Creek",1705010702,"Antelope Creek",17050107,"Middle Owyhee",42.3115213260825,-117.427620513842
"170501070207","Lower Little Antelope Creek",1705010702,"Antelope Creek",17050107,"Middle Owyhee",42.3952423493344,-117.425491168098
"170501070208","Lower Antelope Creek",1705010702,"Antelope Creek",17050107,"Middle Owyhee",42.4698078176026,-117.299853544371
"170501070301","Upper Middle Fork Owyhee River",1705010703,"Middle Fork Owyhee River",17050107,"Middle Owyhee",42.4137768742293,-116.993494848101
"170501070303","Lower Middle Fork Owyhee River",1705010703,"Middle Fork Owyhee River",17050107,"Middle Owyhee",42.4799445585588,-117.128962809829
"170501070402","Juniper Creek",1705010704,"North Fork Owyhee River",17050107,"Middle Owyhee",42.6672054689739,-116.900143217212
"170501070403","Upper North Fork Owyhee River",1705010704,"North Fork Owyhee River",17050107,"Middle Owyhee",42.6161067477323,-116.875485777046
"170501070404","Squaw Creek",1705010704,"North Fork Owyhee River",17050107,"Middle Owyhee",42.5213037364236,-116.944509288608
"170501070405","Cherry Creek",1705010704,"North Fork Owyhee River",17050107,"Middle Owyhee",42.6306944808987,-117.020670789542
"170501070406","Lower North Fork Owyhee River",1705010704,"North Fork Owyhee River",17050107,"Middle Owyhee",42.5454648947264,-117.089253683251
"170501070501","Dukes Creek-Owyhee River",1705010705,"Oregon Lake-Owyhee River",17050107,"Middle Owyhee",42.3056969269711,-116.97122435875
"170501070503","Bull Creek-Owyhee River",1705010705,"Oregon Lake-Owyhee River",17050107,"Middle Owyhee",42.3870914780804,-117.125001942968
"170501070504","Warm Spring Canyon-Owyhee River",1705010705,"Oregon Lake-Owyhee River",17050107,"Middle Owyhee",42.5063647947074,-117.221347082637
"170501070601","Upper Soldier Creek",1705010706,"Soldier Creek",17050107,"Middle Owyhee",42.7314605368322,-117.062264695644
"170501070602","Mud Flat Creek",1705010706,"Soldier Creek",17050107,"Middle Owyhee",42.6879135825602,-117.148908599513
"170501070604","Spring Creek",1705010706,"Soldier Creek",17050107,"Middle Owyhee",42.8073734230119,-117.263335957534
"170501070605","Lower Soldier Creek",1705010706,"Soldier Creek",17050107,"Middle Owyhee",42.7434808215667,-117.292805738214
"170501070701","Whitehorse Creek",1705010707,"Skull Creek-Owyhee River",17050107,"Middle Owyhee",42.5959970216766,-117.223410383712
"170501070702","Skull Creek",1705010707,"Skull Creek-Owyhee River",17050107,"Middle Owyhee",42.6700752528064,-117.254295875779
"170501070703","Sand Hollow",1705010707,"Skull Creek-Owyhee River",17050107,"Middle Owyhee",42.7655081461927,-117.438947288573
"170501070704","China Gulch",1705010707,"Skull Creek-Owyhee River",17050107,"Middle Owyhee",42.80064896021,-117.607560514705
"170501070705","Rome Cliffs-Owyhee River",1705010707,"Skull Creek-Owyhee River",17050107,"Middle Owyhee",42.8604151901164,-117.66091167193
"170501080102","Meadow Creek",1705010801,"Rock Creek",17050108,"Jordan",42.8682637096053,-116.635917173322
"170501080103","Middle Rock Creek",1705010801,"Rock Creek",17050108,"Jordan",42.74870350865,-116.588197800303
"170501080104","Josephine Creek",1705010801,"Rock Creek",17050108,"Jordan",42.7194116218062,-116.660777695836
"170501080105","Lower Rock Creek",1705010801,"Rock Creek",17050108,"Jordan",42.7809500213322,-116.72130698958
"170501080201","Upper North Boulder Creek",1705010802,"Big Boulder Creek",17050108,"Jordan",42.9150314218801,-116.702160383937
"170501080202","Lower North Boulder Creek",1705010802,"Big Boulder Creek",17050108,"Jordan",42.7861930713291,-116.770589729468
"170501080203","Upper South Boulder Creek",1705010802,"Big Boulder Creek",17050108,"Jordan",42.7331052557556,-116.851000534162
"170501080204","Lower South Boulder Creek",1705010802,"Big Boulder Creek",17050108,"Jordan",42.7401229284764,-116.789240630023
"170501080205","Deer Creek-Big Boulder Creek",1705010802,"Big Boulder Creek",17050108,"Jordan",42.8344932386818,-116.829808582935
"170501080301","Presby Creek-Jordan Creek",1705010803,"Headwaters Jordan Creek",17050108,"Jordan",43.0168901332382,-116.809447144231
"170501080302","Louse Creek",1705010803,"Headwaters Jordan Creek",17050108,"Jordan",42.9735771813247,-116.822054474144
"170501080303","Flint Creek-Jordan Creek",1705010803,"Headwaters Jordan Creek",17050108,"Jordan",42.919161445417,-116.826712406176
"170501080401","Rail Creek-Jordan Creek",1705010804,"Trout Creek-Jordan Creek",17050108,"Jordan",42.8488050151897,-116.909099589854
"170501080402","Williams Creek",1705010804,"Trout Creek-Jordan Creek",17050108,"Jordan",42.8036107425461,-116.938687348307
"170501080403","Lone Tree Creek",1705010804,"Trout Creek-Jordan Creek",17050108,"Jordan",42.8277855862004,-117.018447233033
"170501080404","Trout Creek",1705010804,"Trout Creek-Jordan Creek",17050108,"Jordan",42.982763912862,-116.955089251989
"170501080405","Glass Gulch-Jordan Creek",1705010804,"Trout Creek-Jordan Creek",17050108,"Jordan",42.9006097705847,-116.978011873619
"170501080501","Baxter Creek-Jordan Creek",1705010805,"Jordan Creek-Sheep Spring Creek",17050108,"Jordan",42.993543982909,-117.042360178006
"170501080502","Sheep Spring Creek",1705010805,"Jordan Creek-Sheep Spring Creek",17050108,"Jordan",42.9207046551763,-117.096534690258
"170501080503","Hooker Creek",1705010805,"Jordan Creek-Sheep Spring Creek",17050108,"Jordan",43.0336622822614,-117.090800804692
"170501080504","Jack Creek",1705010805,"Jordan Creek-Sheep Spring Creek",17050108,"Jordan",42.8759744921582,-117.191818483803
"170501080505","Downey Creek-Jordan Creek",1705010805,"Jordan Creek-Sheep Spring Creek",17050108,"Jordan",42.9671989860941,-117.242594326965
"170501080601","Jackson Creek-Cow Creek",1705010806,"Upper Cow Creek",17050108,"Jordan",43.0877054656427,-116.917570115274
"170501080602","Posey Creek-Cow Creek",1705010806,"Upper Cow Creek",17050108,"Jordan",43.1064717827958,-117.044383266602
"170501080604","Mahogany Creek",1705010806,"Upper Cow Creek",17050108,"Jordan",43.1650645462446,-117.21775091004
"170501080605","Downey Canyon-Cow Creek",1705010806,"Upper Cow Creek",17050108,"Jordan",43.0790799236657,-117.198988874994
"170501080701","Cove Creek-Cow Creek",1705010807,"Lower Cow Creek",17050108,"Jordan",43.1604366516255,-117.343356084649
"170501080703","Cow Creek",1705010807,"Lower Cow Creek",17050108,"Jordan",43.0230969008661,-117.329721367634
"170501080802","Rock Creek Reservoir-Jordan Creek",1705010808,"Dry Creek-Jordan Creek",17050108,"Jordan",42.9514528144785,-117.403576828329
"170501080803","Merrill Springs-Jordan Creek",1705010808,"Dry Creek-Jordan Creek",17050108,"Jordan",42.9352716511604,-117.499399095074
"170501080804","Dry Creek",1705010808,"Dry Creek-Jordan Creek",17050108,"Jordan",42.8368965416901,-117.459323609791
"170501080805","Boney Canyon-Jordan Creek",1705010808,"Dry Creek-Jordan Creek",17050108,"Jordan",42.9012666019589,-117.604232976984
"170501090102","Upper Upper Crooked Creek",1705010901,"Upper Crooked Creek",17050109,"Crooked-Rattlesnake",42.363973745714,-117.819750364227
"170501090103","Three Man Butte Well",1705010901,"Upper Crooked Creek",17050109,"Crooked-Rattlesnake",42.4276073119038,-117.955705970134
"170501090104","Middle Upper Crooked Creek",1705010901,"Upper Crooked Creek",17050109,"Crooked-Rattlesnake",42.5159599455893,-117.911046111614
"170501090105","Black Hills",1705010901,"Upper Crooked Creek",17050109,"Crooked-Rattlesnake",42.567496260268,-117.842849099424
"170501090106","Lower Upper Crooked Creek",1705010901,"Upper Crooked Creek",17050109,"Crooked-Rattlesnake",42.6095856803413,-117.973471492751
"170501090201","Upper Wildcat Creek",1705010902,"Wildcat Creek",17050109,"Crooked-Rattlesnake",42.7700108015472,-118.116513015124
"170501090203","Lower Wildcat Creek",1705010902,"Wildcat Creek",17050109,"Crooked-Rattlesnake",42.6774182623202,-118.050374541968
"170501090204","Bone Creek-Wildcat Creek",1705010902,"Wildcat Creek",17050109,"Crooked-Rattlesnake",42.7656048021079,-118.018026919441
"170501090302","Middle Rattlesnake Creek",1705010903,"Rattlesnake Creek",17050109,"Crooked-Rattlesnake",42.4292932282288,-117.594850576237
"170501090304","Battle Creek",1705010903,"Rattlesnake Creek",17050109,"Crooked-Rattlesnake",42.423429303767,-117.687758708034
"170501090305","Bull Creek",1705010903,"Rattlesnake Creek",17050109,"Crooked-Rattlesnake",42.5170247371658,-117.571064113387
"170501090307","Lower Rattlesnake Creek",1705010903,"Rattlesnake Creek",17050109,"Crooked-Rattlesnake",42.60184176981,-117.719671549999
"170501090401","Peacock Creek",1705010904,"Dry Creek",17050109,"Crooked-Rattlesnake",42.5002462690146,-117.441824175411
"170501090402","Upper Dry Creek",1705010904,"Dry Creek",17050109,"Crooked-Rattlesnake",42.5593047011444,-117.355987596069
"170501090403","Middle Dry Creek",1705010904,"Dry Creek",17050109,"Crooked-Rattlesnake",42.5990859950235,-117.495209467955
"170501090405","Indian Fort Creek",1705010904,"Dry Creek",17050109,"Crooked-Rattlesnake",42.7160585552623,-117.465858398547
"170501090407","Lower Dry Creek",1705010904,"Dry Creek",17050109,"Crooked-Rattlesnake",42.7082913218126,-117.643536160508
"170501090502","Palomino Lake",1705010905,"Lower Crooked Creek",17050109,"Crooked-Rattlesnake",42.9156948560292,-117.997737658992
"170501090503","Upper Palomino Creek",1705010905,"Lower Crooked Creek",17050109,"Crooked-Rattlesnake",42.8606075158107,-118.078224396771
"170501090505","Lower Palomino Creek",1705010905,"Lower Crooked Creek",17050109,"Crooked-Rattlesnake",42.8176438207581,-117.915323654282
"170501090506","Drought Creek-Crooked Creek",1705010905,"Lower Crooked Creek",17050109,"Crooked-Rattlesnake",42.735502240363,-117.868037929898
"170501090507","Crooked Creek",1705010905,"Lower Crooked Creek",17050109,"Crooked-Rattlesnake",42.8194631619778,-117.728590821547
"170501100102","South Saddle Butte Lava Fields",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",42.9444982988416,-117.839237332984
"170501100103","Owyhee Canyon-Owyhee River",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",42.9324474379434,-117.686427083224
"170501100104","Granite Creek-Owyhee River",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",42.9874913011773,-117.808130821857
"170501100105","Upper Ryegrass Creek",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",42.9518140369599,-118.109248912035
"170501100106","Middle Ryegrass Creek",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",43.0188391430716,-117.980336052104
"170501100107","Lower Ryegrass Creek",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",43.0354886416706,-117.824456468947
"170501100108","White Rock Creek-Owyhee River",1705011001,"Ryegrass Creek-Owyhee River",17050110,"Lower Owyhee",43.0369741758273,-117.710794450364
"170501100201","Bogus Creek",1705011002,"Jackson Creek-Owyhee River",17050110,"Lower Owyhee",43.0503019117819,-117.564063481308
"170501100202","Bull Creek",1705011002,"Jackson Creek-Owyhee River",17050110,"Lower Owyhee",43.1351231911796,-117.812566777378
"170501100204","Mud Creek-Owyhee River",1705011002,"Jackson Creek-Owyhee River",17050110,"Lower Owyhee",43.1405498396724,-117.62901192425
"170501100205","Juniper Canyon-Owyhee River",1705011002,"Jackson Creek-Owyhee River",17050110,"Lower Owyhee",43.2377688160702,-117.595259047113
"170501100207","Birch Creek-Owyhee River",1705011002,"Jackson Creek-Owyhee River",17050110,"Lower Owyhee",43.2590807348718,-117.496346066549
"170501100401","Headwaters Dry Creek",1705011004,"Upper Dry Creek",17050110,"Lower Owyhee",43.5295399194078,-117.861855693093
"170501100404","Wildcat Creek",1705011004,"Upper Dry Creek",17050110,"Lower Owyhee",43.4458393768143,-117.827827283344
"170501100405","Lower Butte Creek",1705011004,"Upper Dry Creek",17050110,"Lower Owyhee",43.4168745982627,-117.762368412605
"170501100406","Windy Reservoir-Dry Creek",1705011004,"Upper Dry Creek",17050110,"Lower Owyhee",43.5502007999589,-117.746154109113
"170501100407","Canyon Springs-Dry Creek",1705011004,"Upper Dry Creek",17050110,"Lower Owyhee",43.5228035199935,-117.67046859485
"170501100501","Upper Juniper Creek",1705011005,"Lower Dry Creek",17050110,"Lower Owyhee",43.3480583625897,-117.599647102823
"170501100502","Lower Juniper Creek",1705011005,"Lower Dry Creek",17050110,"Lower Owyhee",43.4165431975426,-117.611502329871
"170501100503","Black Bull Springs-Dry Creek",1705011005,"Lower Dry Creek",17050110,"Lower Owyhee",43.4631005882534,-117.644780733003
"170501100504","Hurley Spring Creek-Dry Creek",1705011005,"Lower Dry Creek",17050110,"Lower Owyhee",43.5335742901305,-117.560710352594
"170501100505","Freezeout Creek-Dry Creek",1705011005,"Lower Dry Creek",17050110,"Lower Owyhee",43.6079303836575,-117.512770396986
"170501100507","Twin Springs Creek-Dry Creek",1705011005,"Lower Dry Creek",17050110,"Lower Owyhee",43.5957142021474,-117.406054685005
"170501100602","Willow Creek-Owyhee River",1705011006,"Three Fingers Gulch-Owyhee River",17050110,"Lower Owyhee",43.2902868634781,-117.363837058285
